ScientificName,Family,Genus,Species,MaxN,Common,SpeciesCode,SurveyID,Site,Season,Year
Gobiopterus semivestitus,Gobiidae,Gobiopterus,semivestitus,2,Glassgoby,gose,SY-TP57_E_S2020,SY-TP,Summer,2020
Gobiopterus semivestitus,Gobiidae,Gobiopterus,semivestitus,1,Glassgoby,gose,SY-PH10_C_S2021,SY-PH,Summer,2021
Gobiopterus semivestitus,Gobiidae,Gobiopterus,semivestitus,2,Glassgoby,gose,SY-TP14_C_S2020,SY-TP,Summer,2020
Gobiopterus semivestitus,Gobiidae,Gobiopterus,semivestitus,2,Glassgoby,gose,SY-PH10_O_S2021,SY-PH,Summer,2021
Gobiopterus semivestitus,Gobiidae,Gobiopterus,semivestitus,1,Glassgoby,gose,SY-TP55_E_S2020,SY-TP,Summer,2020
Gobiopterus semivestitus,Gobiidae,Gobiopterus,semivestitus,1,Glassgoby,gose,SY-TP03_O_S2021,SY-TP,Summer,2021
Herklotichthys castelnaui,Clupeidae,Herklotichthys,castelnaui,1,Southern Herring,heca,SY-TP16_O_S2020,SY-TP,Summer,2020
Herklotichthys castelnaui,Clupeidae,Herklotichthys,castelnaui,1,Southern Herring,heca,SY-TP16_C_S2020,SY-TP,Summer,2020
Hemitrygon fluviorum,Dasyatidae,Hemitrygon,fluviorum,1,Estuary Stingray,hefl,CR-OP06_E_S2021,OP-CR,Summer,2021
Hemitrygon fluviorum,Dasyatidae,Hemitrygon,fluviorum,1,Estuary Stingray,hefl,SY-TP03_E_S2020,SY-TP,Summer,2020
Hemitrygon fluviorum,Dasyatidae,Hemitrygon,fluviorum,1,Estuary Stingray,hefl,CR-OP06_O_S2021,OP-CR,Summer,2021
Hemitrygon fluviorum,Dasyatidae,Hemitrygon,fluviorum,1,Estuary Stingray,hefl,SY-TP23_O_S2020,SY-TP,Summer,2020
Hemitrygon fluviorum,Dasyatidae,Hemitrygon,fluviorum,1,Estuary Stingray,hefl,CR-OP09_O_S2021,OP-CR,Summer,2021
Hemitrygon fluviorum,Dasyatidae,Hemitrygon,fluviorum,1,Estuary Stingray,hefl,CR-OP04_E_S2021,OP-CR,Summer,2021
Hyporhamphus australis,Hemiramphidae,Hyporhamphus,australis,5,Eastern Sea Garfish,hyau,CR-OP10_O_S2020,OP-CR,Summer,2020
Hyperlophus vittatus,Clupeidae,Hyperlophus,vittatus,136,Sandy Sprat,hyvi,CR-OP08_O_S2021,OP-CR,Summer,2021
Hyperlophus vittatus,Clupeidae,Hyperlophus,vittatus,13,Sandy Sprat,hyvi,SY-PH01_C_S2020,SY-PH,Summer,2020
Hyperlophus vittatus,Clupeidae,Hyperlophus,vittatus,16,Sandy Sprat,hyvi,SY-TP23_E_S2020,SY-TP,Summer,2020
Hyperlophus vittatus,Clupeidae,Hyperlophus,vittatus,56,Sandy Sprat,hyvi,SY-PH06_O_S2020,SY-PH,Summer,2020
Liza argentea,Mugilidae,Liza,argentea,10,Goldspot Mullet,liar,SY-TP23_O_S2020,SY-TP,Summer,2020
Liza argentea,Mugilidae,Liza,argentea,1,Goldspot Mullet,liar,SY-TP27_O_S2020,SY-TP,Summer,2020
Liza argentea,Mugilidae,Liza,argentea,23,Goldspot Mullet,liar,SY-TP23_E_S2020,SY-TP,Summer,2020
Liza argentea,Mugilidae,Liza,argentea,10,Goldspot Mullet,liar,SY-TP27_C_S2020,SY-TP,Summer,2020
Meuschenia trachylepis,Monacanthidae,Meuschenia,trachylepis,3,Yellowfin Leatherjacket,metr,CR-OP02_O_S2021,OP-CR,Summer,2021
Meuschenia trachylepis,Monacanthidae,Meuschenia,trachylepis,2,Yellowfin Leatherjacket,metr,CR-OP02_C_S2021,OP-CR,Summer,2021
Meuschenia trachylepis,Monacanthidae,Meuschenia,trachylepis,3,Yellowfin Leatherjacket,metr,CR-OP10_O_S2020,OP-CR,Summer,2020
Meuschenia trachylepis,Monacanthidae,Meuschenia,trachylepis,1,Yellowfin Leatherjacket,metr,CR-OP01_O_S2021,OP-CR,Summer,2021
Meuschenia trachylepis,Monacanthidae,Meuschenia,trachylepis,1,Yellowfin Leatherjacket,metr,CR-OP08_E_S2021,OP-CR,Summer,2021
Meuschenia trachylepis,Monacanthidae,Meuschenia,trachylepis,3,Yellowfin Leatherjacket,metr,CR-OP05_O_S2021,OP-CR,Summer,2021
Meuschenia trachylepis,Monacanthidae,Meuschenia,trachylepis,3,Yellowfin Leatherjacket,metr,CR-OP10_O_S2021,OP-CR,Summer,2021
Meuschenia trachylepis,Monacanthidae,Meuschenia,trachylepis,1,Yellowfin Leatherjacket,metr,CR-OP02_E_S2021,OP-CR,Summer,2021
Meuschenia trachylepis,Monacanthidae,Meuschenia,trachylepis,2,Yellowfin Leatherjacket,metr,CR-OP10_C_S2020,OP-CR,Summer,2020
Meuschenia trachylepis,Monacanthidae,Meuschenia,trachylepis,1,Yellowfin Leatherjacket,metr,CR-OP06_E_S2021,OP-CR,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,5,Stripey,mist,SY-TP15_E_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,2,Stripey,mist,SY-TP23_E_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP57_C_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,2,Stripey,mist,SY-TP16_C_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP08_C_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,CR-OP02_C_S2020,OP-CR,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,2,Stripey,mist,SY-TP03_E_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,CR-OP10_O_S2020,OP-CR,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP14_E_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,4,Stripey,mist,SY-TP16_C_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Monacanthidae,Microcanthus,strigatus,2,Stripey,mist,CR-OP01_E_S2021,OP-CR,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,2,Stripey,mist,CR-OP01_O_S2020,OP-CR,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,2,Stripey,mist,SY-TP23_C_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP03_C_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP08_C_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,CR-OP02_E_S2021,OP-CR,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,6,Stripey,mist,SY-TP15_E_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,6,Stripey,mist,SY-TP37_C_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP57_C_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,8,Stripey,mist,SY-TP15_C_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP27_E_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,5,Stripey,mist,SY-TP01_C_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,2,Stripey,mist,SY-TP06_E_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,4,Stripey,mist,CR-OP02_E_S2020,OP-CR,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP01_C_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,CR-OP10_E_S2021,OP-CR,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,CR-OP10_E_S2020,OP-CR,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,CR-OP05_C_S2021,OP-CR,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,CR-OP04_E_S2021,OP-CR,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,3,Stripey,mist,CR-OP09_O_S2020,OP-CR,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,7,Stripey,mist,CR-OP01_C_S2021,OP-CR,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,2,Stripey,mist,SY-TP06_E_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,5,Stripey,mist,CR-OP04_O_S2020,OP-CR,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,2,Stripey,mist,SY-TP06_C_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,4,Stripey,mist,SY-TP01_E_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,4,Stripey,mist,SY-TP15_C_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,CR-OP01_C_S2020,OP-CR,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,3,Stripey,mist,CR-OP01_E_S2020,OP-CR,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,5,Stripey,mist,CR-OP04_C_S2020,OP-CR,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP37_E_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP57_E_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP27_C_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,2,Stripey,mist,SY-TP06_C_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,CR-OP04_O_S2021,OP-CR,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP27_C_S2020,SY-TP,Summer,2020
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,SY-TP37_E_S2021,SY-TP,Summer,2021
Microcanthus strigatus,Scorpididae,Microcanthus,strigatus,1,Stripey,mist,CR-OP07_E_S2020,OP-CR,Summer,2020
Monodactylus argenteus,Monodactylidae,Monodactylus,argenteus,1,Diamond Fish,moar,SY-TP06_C_S2020,SY-TP,Summer,2020
Monodactylus argenteus,Monodactylidae,Monodactylus,argenteus,1,Diamond Fish,moar,SY-TP01_E_S2021,SY-TP,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,SY-TP23_O_S2020,SY-TP,Summer,2020
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,2,Fan-bellied leatherjacket,moch,SY-TP37_C_S2020,SY-TP,Summer,2020
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,2,Fan-bellied leatherjacket,moch,CR-OP07_C_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP04_E_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP01_E_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP01_C_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP10_E_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP01_O_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP10_O_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,2,Fan-bellied leatherjacket,moch,CR-OP02_C_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,2,Fan-bellied leatherjacket,moch,CR-OP02_E_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP06_E_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP05_C_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,2,Fan-bellied leatherjacket,moch,CR-OP06_O_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,3,Fan-bellied leatherjacket,moch,CR-OP07_E_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP08_O_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,2,Fan-bellied leatherjacket,moch,SY-TP37_E_S2020,SY-TP,Summer,2020
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,4,Fan-bellied leatherjacket,moch,CR-OP10_C_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,SY-TP23_C_S2021,SY-TP,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP02_O_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,SY-TP15_O_S2021,SY-TP,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP06_C_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,3,Fan-bellied leatherjacket,moch,CR-OP04_O_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,SY-TP03_E_S2020,SY-TP,Summer,2020
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP04_C_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP05_O_S2021,OP-CR,Summer,2021
Monacanthus chinensis,Monacanthidae,Monacanthus,chinensis,1,Fan-bellied leatherjacket,moch,CR-OP09_C_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,7,Sea Mullet,muce,CR-OP10_E_S2020,OP-CR,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,3,Sea Mullet,muce,CR-OP06_C_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,CR-OP07_O_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,4,Sea Mullet,muce,CR-OP08_E_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH07_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP16_C_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,4,Sea Mullet,muce,SY-PH10_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,3,Sea Mullet,muce,SY-TP23_O_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,3,Sea Mullet,muce,SY-TP57_O_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP16_C_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,CR-OP10_E_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP15_E_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH02_E_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH10_C_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP23_E_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,8,Sea Mullet,muce,CR-OP05_O_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP14_O_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,5,Sea Mullet,muce,CR-OP08_O_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH11_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-PH04_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH08_E_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-PH06_C_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP55_C_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,13,Sea Mullet,muce,SY-TP01_O_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,9,Sea Mullet,muce,SY-TP55_O_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,3,Sea Mullet,muce,CR-OP09_C_S2020,OP-CR,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-PH08_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-PH02_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,4,Sea Mullet,muce,SY-TP57_C_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP14_C_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,5,Sea Mullet,muce,CR-OP01_O_S2020,OP-CR,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH02_C_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP15_C_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,3,Sea Mullet,muce,SY-PH07_E_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP23_C_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,4,Sea Mullet,muce,CR-OP01_E_S2020,OP-CR,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH06_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP06_C_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP23_O_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP03_E_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP57_C_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,3,Sea Mullet,muce,SY-PH09_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,3,Sea Mullet,muce,SY-TP08_O_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP06_O_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,4,Sea Mullet,muce,CR-OP01_E_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP01_E_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,8,Sea Mullet,muce,SY-TP27_C_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-PH03_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,6,Sea Mullet,muce,CR-OP05_C_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-PH01_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP08_O_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,24,Sea Mullet,muce,SY-TP15_E_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,3,Sea Mullet,muce,CR-OP01_C_S2020,OP-CR,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-PH12_C_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP27_O_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,CR-OP06_E_S2020,OP-CR,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP03_C_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH10_E_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-PH04_C_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-PH03_C_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,9,Sea Mullet,muce,SY-TP37_C_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP37_E_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP03_C_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH05_E_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,5,Sea Mullet,muce,CR-OP04_O_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,4,Sea Mullet,muce,SY-TP55_E_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,7,Sea Mullet,muce,CR-OP10_C_S2020,OP-CR,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,CR-OP07_C_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,CR-OP10_C_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,CR-OP09_O_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH04_E_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP15_C_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP08_C_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-PH12_E_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP23_E_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP57_E_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,12,Sea Mullet,muce,CR-OP10_O_S2020,OP-CR,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP57_O_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,4,Sea Mullet,muce,SY-TP55_C_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH05_O_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,CR-OP02_O_S2021,OP-CR,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,4,Sea Mullet,muce,SY-TP06_O_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH09_C_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-PH08_C_S2020,SY-PH,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP27_E_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,CR-OP06_C_S2020,OP-CR,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,3,Sea Mullet,muce,CR-OP02_E_S2020,OP-CR,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP16_O_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,3,Sea Mullet,muce,SY-TP03_O_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP27_E_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP14_O_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP03_E_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,2,Sea Mullet,muce,SY-TP37_E_S2021,SY-TP,Summer,2021
Mugil cephalus,Mugilidae,Mugil,cephalus,5,Sea Mullet,muce,SY-TP27_O_S2020,SY-TP,Summer,2020
Mugil cephalus,Mugilidae,Mugil,cephalus,1,Sea Mullet,muce,SY-TP23_C_S2021,SY-TP,Summer,2021
